subject,run,edf,event,is_mi,mi_kind
11,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R12.edf.event,True,LR
11,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R13.edf.event,False,
11,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S011\S011R14.edf.event,True,OF
12,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R01.edf.event,False,
12,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R02.edf.event,False,
12,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R03.edf.event,False,
12,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R04.edf.event,True,LR
12,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R05.edf.event,False,
12,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R06.edf.event,True,OF
12,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R07.edf.event,False,
12,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R08.edf.event,True,LR
12,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R09.edf.event,False,
12,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R10.edf.event,True,OF
12,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R11.edf.event,False,
12,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R12.edf.event,True,LR
12,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R13.edf.event,False,
12,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S012\S012R14.edf.event,True,OF
13,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R01.edf.event,False,
13,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R02.edf.event,False,
13,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R03.edf.event,False,
13,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R04.edf.event,True,LR
13,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R05.edf.event,False,
13,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R06.edf.event,True,OF
13,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R07.edf.event,False,
13,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R08.edf.event,True,LR
13,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R09.edf.event,False,
13,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R10.edf.event,True,OF
13,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R11.edf.event,False,
13,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R12.edf.event,True,LR
13,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R13.edf.event,False,
13,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S013\S013R14.edf.event,True,OF
14,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R01.edf.event,False,
14,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R02.edf.event,False,
14,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R03.edf.event,False,
14,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R04.edf.event,True,LR
14,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R05.edf.event,False,
14,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R06.edf.event,True,OF
14,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R07.edf.event,False,
14,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R08.edf.event,True,LR
14,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R09.edf.event,False,
14,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R10.edf.event,True,OF
14,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R11.edf.event,False,
14,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R12.edf.event,True,LR
14,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R13.edf.event,False,
14,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S014\S014R14.edf.event,True,OF
15,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R01.edf.event,False,
15,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R02.edf.event,False,
15,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R03.edf.event,False,
15,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R04.edf.event,True,LR
15,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R05.edf.event,False,
15,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R06.edf.event,True,OF
15,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R07.edf.event,False,
15,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R08.edf.event,True,LR
15,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R09.edf.event,False,
15,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R10.edf.event,True,OF
15,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R11.edf.event,False,
15,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R12.edf.event,True,LR
15,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R13.edf.event,False,
15,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S015\S015R14.edf.event,True,OF
16,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R01.edf.event,False,
16,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R02.edf.event,False,
16,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R03.edf.event,False,
16,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R04.edf.event,True,LR
16,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R05.edf.event,False,
16,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R06.edf.event,True,OF
16,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R07.edf.event,False,
16,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R08.edf.event,True,LR
16,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R09.edf.event,False,
16,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R10.edf.event,True,OF
16,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R11.edf.event,False,
16,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R12.edf.event,True,LR
16,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R13.edf.event,False,
16,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S016\S016R14.edf.event,True,OF
17,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R01.edf.event,False,
17,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R02.edf.event,False,
17,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R03.edf.event,False,
17,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R04.edf.event,True,LR
17,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R05.edf.event,False,
17,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R06.edf.event,True,OF
17,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R07.edf.event,False,
17,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R08.edf.event,True,LR
17,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R09.edf.event,False,
17,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R10.edf.event,True,OF
17,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R11.edf.event,False,
17,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R12.edf.event,True,LR
17,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R13.edf.event,False,
17,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S017\S017R14.edf.event,True,OF
18,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R01.edf.event,False,
18,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R02.edf.event,False,
18,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R03.edf.event,False,
18,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R04.edf.event,True,LR
18,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R05.edf.event,False,
18,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R06.edf.event,True,OF
18,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R07.edf.event,False,
18,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R08.edf.event,True,LR
18,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R09.edf.event,False,
18,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R10.edf.event,True,OF
18,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R11.edf.event,False,
18,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R12.edf.event,True,LR
18,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R13.edf.event,False,
18,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S018\S018R14.edf.event,True,OF
19,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R01.edf.event,False,
19,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R02.edf.event,False,
19,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R03.edf.event,False,
19,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R04.edf.event,True,LR
19,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R05.edf.event,False,
19,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R06.edf.event,True,OF
19,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R07.edf.event,False,
19,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R08.edf.event,True,LR
19,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R09.edf.event,False,
19,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R10.edf.event,True,OF
19,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R11.edf.event,False,
19,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R12.edf.event,True,LR
19,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R13.edf.event,False,
19,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S019\S019R14.edf.event,True,OF
20,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R01.edf.event,False,
20,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R02.edf.event,False,
20,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R03.edf.event,False,
20,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R04.edf.event,True,LR
20,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R05.edf.event,False,
20,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R06.edf.event,True,OF
20,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R07.edf.event,False,
20,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R08.edf.event,True,LR
20,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R09.edf.event,False,
20,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R10.edf.event,True,OF
20,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R11.edf.event,False,
20,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R12.edf.event,True,LR
20,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R13.edf.event,False,
20,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S020\S020R14.edf.event,True,OF
21,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R01.edf.event,False,
21,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R02.edf.event,False,
21,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R03.edf.event,False,
21,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R04.edf.event,True,LR
21,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R05.edf.event,False,
21,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R06.edf.event,True,OF
21,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R07.edf.event,False,
21,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R08.edf.event,True,LR
21,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R09.edf.event,False,
21,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R10.edf.event,True,OF
21,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R11.edf.event,False,
21,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R12.edf.event,True,LR
21,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R13.edf.event,False,
21,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S021\S021R14.edf.event,True,OF
22,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R01.edf.event,False,
22,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R02.edf.event,False,
22,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R03.edf.event,False,
22,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R04.edf.event,True,LR
22,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R05.edf.event,False,
22,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S022\S022R06.edf.event,True,OF
